BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,AmountPaid,PaymentDate,PaymentMethod,Status
18315,24908,1/4/2023,1/11/2023,2202.07,0,2202.07,1/9/2023,Credit Card,Paid
18316,12588,6/28/2020,7/5/2020,2826.23,0,2826.23,7/1/2020,Cash,Paid
18317,4143,4/13/2023,4/20/2023,1289.75,0,1289.75,4/13/2023,Corporate Account,Paid
18318,7343,6/12/2021,6/19/2021,1050.29,0,0,,Corporate Account,Pending
18319,13300,6/21/2021,6/28/2021,2157.12,0,2157.12,6/24/2021,Credit Card,Paid
18320,16500,12/15/2022,12/22/2022,1798.58,0,1798.58,12/17/2022,Credit Card,Paid
18321,4840,4/5/2021,4/12/2021,1895.42,89.07,1895.42,4/9/2021,Cash,Paid
18322,16313,12/6/2020,12/13/2020,2225.21,0,2225.21,12/7/2020,Credit Card,Paid
18323,24703,6/1/2021,6/8/2021,1452.43,68.25,1452.43,6/3/2021,Credit Card,Paid
18324,24962,10/3/2025,10/10/2025,2801.95,0,2801.95,10/6/2025,Credit Card,Paid
18325,12802,7/1/2022,7/8/2022,611.13,96.29,611.13,7/3/2022,Credit Card,Paid
18326,24720,12/2/2025,12/9/2025,2765.23,0,2765.23,12/4/2025,Bank Transfer,Paid
18327,23060,10/19/2020,10/26/2020,1366.14,0,1366.14,10/20/2020,Credit Card,Paid
18328,12183,12/2/2024,12/9/2024,1964.53,0,0,,Cash,Pending
18329,8803,3/13/2025,3/20/2025,1024.11,0,1024.11,3/14/2025,Credit Card,Paid
18330,7583,6/25/2024,7/2/2024,3534.51,0,0,,Cash,Overdue
18331,17658,6/23/2020,6/30/2020,1702.89,0,0,,Credit Card,Pending
18332,265,8/28/2020,9/4/2020,2423.6,240.44,2423.6,8/28/2020,Credit Card,Paid
18333,4082,10/16/2022,10/23/2022,738.6,0,0,,Bank Transfer,Pending
18334,4634,1/27/2020,2/3/2020,1138.62,112.96,1138.62,1/28/2020,Cash,Paid
18335,14334,6/3/2021,6/10/2021,3111.03,308.63,3111.03,6/8/2021,Cash,Paid
18336,5405,3/11/2023,3/18/2023,437.15,20.54,437.15,3/16/2023,Credit Card,Paid
18337,5300,6/20/2020,6/27/2020,2823.36,0,0,,Credit Card,Pending
18338,14635,3/8/2021,3/15/2021,4847.93,0,4847.93,3/9/2021,Cash,Paid
18339,11838,5/6/2023,5/13/2023,2160.5,0,2160.5,5/6/2023,Cash,Paid
18340,22950,8/10/2020,8/17/2020,1701.67,0,1701.67,8/14/2020,Credit Card,Paid
18341,16587,11/17/2020,11/24/2020,1434.92,0,1434.92,11/21/2020,Cash,Paid
18342,9178,5/8/2020,5/15/2020,1484.39,69.76,1484.39,5/10/2020,Bank Transfer,Paid
18343,7836,3/24/2021,3/31/2021,2546.67,252.65,2546.67,3/27/2021,Cash,Paid
18344,10333,9/1/2020,9/8/2020,693.58,0,693.58,9/1/2020,Cash,Paid
18345,9101,5/1/2023,5/8/2023,966.02,0,966.02,5/5/2023,Credit Card,Paid
18346,14192,11/16/2022,11/23/2022,4028.61,0,4028.61,11/17/2022,Cash,Paid
18347,8306,7/20/2025,7/27/2025,2651.08,0,0,,Credit Card,Pending
18348,5865,2/2/2020,2/9/2020,1107.55,0,1107.55,2/3/2020,Credit Card,Paid
18349,1278,6/10/2021,6/17/2021,2058.31,96.73,2058.31,6/11/2021,Bank Transfer,Paid
18350,80,3/25/2025,4/1/2025,1177.97,0,1177.97,3/29/2025,Bank Transfer,Paid
18351,15961,12/28/2023,1/4/2024,6056.99,0,6056.99,12/30/2023,Credit Card,Paid
18352,6268,4/5/2025,4/12/2025,5483.43,543.99,5483.43,4/5/2025,Credit Card,Paid
18353,18432,3/13/2022,3/20/2022,2310.41,0,2310.41,3/15/2022,Bank Transfer,Paid
18354,15653,6/21/2023,6/28/2023,4048.1,0,4048.1,6/24/2023,Credit Card,Paid
18355,19700,12/18/2023,12/25/2023,1662.15,0,1662.15,12/21/2023,Credit Card,Paid
18356,24099,10/25/2025,11/1/2025,4906.21,0,4906.21,10/29/2025,Corporate Account,Paid
18357,4744,2/15/2020,2/22/2020,3752.93,0,3752.93,2/15/2020,Corporate Account,Paid
18358,20598,8/3/2023,8/10/2023,5168.03,242.86,5168.03,8/6/2023,Corporate Account,Paid
18359,23020,10/2/2022,10/9/2022,930.69,0,930.69,10/7/2022,Bank Transfer,Paid
18360,17920,2/21/2023,2/28/2023,1177.25,55.32,1177.25,2/22/2023,Bank Transfer,Paid
18361,17093,3/21/2020,3/28/2020,2636.39,0,2636.39,3/23/2020,Corporate Account,Paid
18362,923,6/27/2021,7/4/2021,949.87,0,949.87,6/28/2021,Bank Transfer,Paid
18363,7164,7/23/2025,7/30/2025,2792.16,0,2792.16,7/27/2025,Credit Card,Paid
18364,23311,3/1/2022,3/8/2022,2078.03,327.42,0,,Credit Card,Overdue
18365,3860,11/20/2021,11/27/2021,946.8,0,946.8,11/24/2021,Credit Card,Paid
18366,18283,3/6/2020,3/13/2020,1874.35,0,1874.35,3/10/2020,Cash,Paid
18367,18233,6/4/2023,6/11/2023,2529.05,0,2529.05,6/6/2023,Cash,Paid
18368,11504,9/7/2025,9/14/2025,324.9,15.27,324.9,9/12/2025,Credit Card,Paid
18369,23552,9/25/2023,10/2/2023,1237.18,0,1237.18,9/27/2023,Credit Card,Paid
18370,10306,8/4/2023,8/11/2023,3969.32,0,0,,Credit Card,Pending
18371,20923,12/23/2020,12/30/2020,2757.54,129.58,2757.54,12/24/2020,Bank Transfer,Paid
18372,21370,11/11/2022,11/18/2022,1002.07,99.41,1002.07,11/16/2022,Bank Transfer,Paid
18373,19788,10/17/2025,10/24/2025,2503.83,117.66,2503.83,10/22/2025,Cash,Paid
18374,19997,11/5/2024,11/12/2024,4746.11,747.81,4746.11,11/8/2024,Corporate Account,Paid
18375,9302,10/19/2020,10/26/2020,3147.75,0,3147.75,10/22/2020,Credit Card,Paid
18376,4079,3/2/2024,3/9/2024,309.58,0,309.58,3/3/2024,Bank Transfer,Paid
18377,9497,2/5/2020,2/12/2020,3493.92,164.19,0,,Corporate Account,Pending
18378,1708,10/5/2022,10/12/2022,334.42,0,334.42,10/8/2022,Credit Card,Paid
18379,888,9/26/2025,10/3/2025,811.8,0,811.8,9/29/2025,Cash,Paid
18380,8270,8/12/2025,8/19/2025,1765.29,0,1765.29,8/17/2025,Bank Transfer,Paid
18381,20052,12/9/2025,12/16/2025,3351.07,332.45,3351.07,12/10/2025,Credit Card,Paid
18382,9148,11/25/2021,12/2/2021,1521.55,0,1521.55,11/26/2021,Corporate Account,Paid
18383,11396,9/26/2020,10/3/2020,772.38,76.63,772.38,10/1/2020,Corporate Account,Paid
18384,20392,8/20/2024,8/27/2024,1835.89,0,0,,Cash,Pending
18385,15755,3/10/2022,3/17/2022,4295.96,0,4295.96,3/14/2022,Credit Card,Paid
18386,18924,10/4/2023,10/11/2023,1361.39,0,1361.39,10/4/2023,Bank Transfer,Paid
18387,6949,5/1/2023,5/8/2023,589.64,0,589.64,5/5/2023,Corporate Account,Paid
18388,21482,5/2/2022,5/9/2022,1274.97,0,0,,Bank Transfer,Pending
18389,588,10/23/2022,10/30/2022,2623.48,0,0,,Cash,Pending
18390,21051,2/15/2021,2/22/2021,2637.32,261.64,0,,Credit Card,Pending
18391,8136,5/26/2025,6/2/2025,718.96,0,718.96,5/29/2025,Cash,Paid
18392,10372,4/10/2021,4/17/2021,2672.32,125.58,2672.32,4/11/2021,Bank Transfer,Paid
18393,3285,7/17/2025,7/24/2025,1366.59,0,1366.59,7/17/2025,Cash,Paid
18394,16680,3/3/2023,3/10/2023,2986.75,0,2986.75,3/7/2023,Bank Transfer,Paid
18395,12883,10/5/2021,10/12/2021,5940.19,589.3,0,,Cash,Overdue
18396,9399,9/17/2024,9/24/2024,2538.87,566.71,2538.87,9/21/2024,Corporate Account,Paid
18397,8177,9/19/2024,9/26/2024,4425.94,0,4425.94,9/20/2024,Bank Transfer,Paid
18398,8665,1/21/2023,1/28/2023,1230.61,0,1230.61,1/22/2023,Credit Card,Paid
18399,1766,6/1/2022,6/8/2022,2282.74,0,2282.74,6/3/2022,Credit Card,Paid
18400,16324,12/2/2022,12/9/2022,1626.88,0,1626.88,12/3/2022,Bank Transfer,Paid
18401,21551,12/19/2022,12/26/2022,2080.37,0,2080.37,12/19/2022,Credit Card,Paid
18402,246,12/5/2020,12/12/2020,754.43,118.87,754.43,12/9/2020,Corporate Account,Paid
18403,1649,2/9/2024,2/16/2024,633.01,0,633.01,2/11/2024,Corporate Account,Paid
18404,6416,9/23/2024,9/30/2024,2256.59,106.04,2256.59,9/26/2024,Credit Card,Paid
18405,6184,12/11/2023,12/18/2023,3841.84,0,3841.84,12/15/2023,Cash,Paid
18406,13759,1/27/2022,2/3/2022,2111.54,0,2111.54,2/1/2022,Credit Card,Paid
18407,20686,7/4/2025,7/11/2025,1709.08,0,1709.08,7/6/2025,Cash,Paid
18408,17997,10/26/2021,11/2/2021,5314.49,0,0,,Corporate Account,Pending
18409,5504,6/7/2022,6/14/2022,919.17,0,919.17,6/8/2022,Credit Card,Paid
18410,11054,6/22/2025,6/29/2025,2108.65,0,2108.65,6/26/2025,Credit Card,Paid
18411,17162,5/6/2025,5/13/2025,409.25,19.23,409.25,5/8/2025,Credit Card,Paid
18412,20329,6/15/2025,6/22/2025,5284.45,524.25,0,,Bank Transfer,Pending
18413,2601,3/12/2022,3/19/2022,894.95,0,0,,Credit Card,Pending
18414,10560,10/1/2020,10/8/2020,1117.45,52.51,1117.45,10/2/2020,Credit Card,Paid
18415,8436,9/7/2023,9/14/2023,591.17,0,591.17,9/10/2023,Cash,Paid
18416,8081,5/20/2020,5/27/2020,555.59,0,555.59,5/21/2020,Bank Transfer,Paid
18417,12747,6/12/2022,6/19/2022,641.28,0,0,,Corporate Account,Pending
18418,19781,9/20/2025,9/27/2025,1465.8,0,1465.8,9/20/2025,Bank Transfer,Paid
18419,12184,1/26/2024,2/2/2024,1584.46,0,1584.46,1/30/2024,Cash,Paid
18420,5399,3/11/2024,3/18/2024,4339.1,0,4339.1,3/16/2024,Corporate Account,Paid
18421,13173,4/10/2024,4/17/2024,4248.11,199.63,4248.11,4/14/2024,Bank Transfer,Paid
18422,2787,7/8/2021,7/15/2021,1427.58,141.63,1427.58,7/13/2021,Cash,Paid
18423,17044,2/2/2023,2/9/2023,3985.7,0,3985.7,2/4/2023,Corporate Account,Paid
18424,17886,8/11/2022,8/18/2022,956.28,0,956.28,8/14/2022,Cash,Paid
18425,19478,3/21/2023,3/28/2023,5640.59,559.58,5640.59,3/21/2023,Bank Transfer,Paid
18426,23817,5/20/2023,5/27/2023,3270.52,324.46,3270.52,5/22/2023,Credit Card,Paid
18427,20331,10/16/2023,10/23/2023,3751.85,0,3751.85,10/16/2023,Bank Transfer,Paid
18428,16939,1/26/2022,2/2/2022,2315.35,0,2315.35,1/27/2022,Cash,Paid
18429,3361,11/6/2022,11/13/2022,1022.3,48.04,1022.3,11/8/2022,Credit Card,Paid
18430,15009,2/9/2024,2/16/2024,1876.73,0,1876.73,2/12/2024,Credit Card,Paid
18431,17512,12/27/2022,1/3/2023,6389.73,0,6389.73,12/29/2022,Credit Card,Paid
18432,9694,10/14/2025,10/21/2025,4314.77,0,4314.77,10/17/2025,Corporate Account,Paid
18433,7706,4/19/2022,4/26/2022,5209.64,244.81,0,,Credit Card,Pending
18434,10844,5/27/2022,6/3/2022,4033.23,0,4033.23,6/1/2022,Corporate Account,Paid
18435,2300,12/26/2024,1/2/2025,1731.64,0,1731.64,12/29/2024,Credit Card,Paid
18436,9806,9/3/2023,9/10/2023,5796.95,0,5796.95,9/8/2023,Credit Card,Paid
18437,2716,10/6/2023,10/13/2023,2302.36,228.41,2302.36,10/11/2023,Credit Card,Paid
18438,2476,7/5/2022,7/12/2022,2183.45,0,2183.45,7/9/2022,Bank Transfer,Paid
18439,3403,1/26/2020,2/2/2020,1074.26,0,0,,Credit Card,Pending
18440,8655,3/24/2022,3/31/2022,1004.91,0,0,,Credit Card,Pending
18441,8586,6/3/2022,6/10/2022,3979.47,0,3979.47,6/7/2022,Cash,Paid
18442,2704,9/23/2020,9/30/2020,1475.32,69.33,1475.32,9/27/2020,Credit Card,Paid
18443,15193,4/14/2023,4/21/2023,7027.86,0,7027.86,4/19/2023,Corporate Account,Paid
18444,20829,5/23/2022,5/30/2022,3005.15,0,0,,Bank Transfer,Overdue
18445,22797,10/28/2024,11/4/2024,3437.1,767.21,3437.1,10/29/2024,Corporate Account,Paid
18446,8442,1/27/2023,2/3/2023,1850.37,0,1850.37,1/30/2023,Cash,Paid
18447,6028,12/16/2021,12/23/2021,1541.85,0,1541.85,12/20/2021,Bank Transfer,Paid
18448,16334,1/25/2024,2/1/2024,2842.47,0,2842.47,1/30/2024,Cash,Paid
18449,21613,1/14/2020,1/21/2020,1102.08,0,1102.08,1/15/2020,Credit Card,Paid
18450,18682,2/4/2023,2/11/2023,5343.89,251.12,0,,Bank Transfer,Pending
18451,3392,2/5/2025,2/12/2025,329.7,0,329.7,2/8/2025,Cash,Paid
18452,20311,2/15/2025,2/22/2025,1975.52,0,1975.52,2/18/2025,Credit Card,Paid
18453,23572,5/27/2021,6/3/2021,1332.66,0,1332.66,5/29/2021,Bank Transfer,Paid
18454,14729,3/15/2023,3/22/2023,770.01,121.32,770.01,3/16/2023,Bank Transfer,Paid
18455,23686,2/21/2020,2/28/2020,3229.02,320.34,3229.02,2/24/2020,Cash,Paid
18456,6265,4/6/2022,4/13/2022,4475.37,0,4475.37,4/7/2022,Credit Card,Paid
18457,20737,4/5/2021,4/12/2021,1690.62,79.45,1690.62,4/8/2021,Cash,Paid
18458,2044,6/14/2021,6/21/2021,4823.59,0,4823.59,6/16/2021,Corporate Account,Paid
18459,8368,12/6/2022,12/13/2022,4108.13,193.05,4108.13,12/9/2022,Credit Card,Paid
18460,2786,7/8/2020,7/15/2020,1385.98,0,0,,Cash,Pending
18461,1903,7/24/2025,7/31/2025,610.34,0,610.34,7/26/2025,Credit Card,Paid
18462,15848,6/20/2022,6/27/2022,1624.47,0,1624.47,6/21/2022,Corporate Account,Paid
18463,20398,5/14/2025,5/21/2025,3195.58,0,3195.58,5/17/2025,Corporate Account,Paid
18464,15373,9/5/2021,9/12/2021,1075.05,0,1075.05,9/5/2021,Bank Transfer,Paid
18465,10901,10/7/2020,10/14/2020,4184.59,0,4184.59,10/7/2020,Credit Card,Paid
18466,12452,8/6/2020,8/13/2020,2884.49,0,2884.49,8/10/2020,Credit Card,Paid
18467,19423,7/25/2023,8/1/2023,409.44,0,409.44,7/28/2023,Bank Transfer,Paid
18468,487,5/11/2024,5/18/2024,3445.61,0,0,,Cash,Pending
18469,24036,3/27/2023,4/3/2023,1366.69,0,1366.69,3/27/2023,Cash,Paid
18470,817,9/16/2023,9/23/2023,2221,0,2221,9/18/2023,Credit Card,Paid
18471,9014,5/7/2021,5/14/2021,3314.74,0,3314.74,5/9/2021,Credit Card,Paid
18472,15658,1/1/2020,1/8/2020,2602.38,0,2602.38,1/6/2020,Credit Card,Paid
18473,16278,2/11/2024,2/18/2024,1628.98,76.55,1628.98,2/11/2024,Bank Transfer,Paid
18474,405,11/23/2020,11/30/2020,3406.39,0,3406.39,11/26/2020,Credit Card,Paid
18475,24483,11/21/2021,11/28/2021,1690.57,0,1690.57,11/22/2021,Cash,Paid
18476,15409,12/12/2025,12/19/2025,1300.1,0,1300.1,12/14/2025,Credit Card,Paid
18477,16895,6/23/2024,6/30/2024,5056.85,237.63,5056.85,6/23/2024,Corporate Account,Paid
18478,6232,4/2/2022,4/9/2022,1256.76,0,1256.76,4/5/2022,Bank Transfer,Paid
18479,12457,1/1/2024,1/8/2024,3695.11,0,0,,Credit Card,Pending
18480,15090,10/28/2023,11/4/2023,3598.36,356.98,3598.36,10/29/2023,Cash,Paid
18481,3938,11/9/2021,11/16/2021,1640.78,77.1,1640.78,11/14/2021,Cash,Paid
18482,7158,3/4/2023,3/11/2023,3844.21,381.37,3844.21,3/6/2023,Credit Card,Paid
18483,9521,11/20/2021,11/27/2021,3819.15,0,3819.15,11/20/2021,Bank Transfer,Paid
18484,17131,2/11/2025,2/18/2025,3781.16,0,3781.16,2/16/2025,Bank Transfer,Paid
18485,5136,5/26/2020,6/2/2020,6081.98,0,6081.98,5/31/2020,Cash,Paid
18486,24045,8/25/2020,9/1/2020,876,0,876,8/27/2020,Corporate Account,Paid
18487,19785,3/3/2020,3/10/2020,374.68,0,0,,Cash,Overdue
18488,9405,2/14/2020,2/21/2020,1950.31,193.48,1950.31,2/19/2020,Credit Card,Paid
18489,9535,5/8/2025,5/15/2025,4553.85,451.77,0,,Cash,Overdue
18490,11532,11/15/2025,11/22/2025,724.67,0,724.67,11/20/2025,Bank Transfer,Paid
18491,24598,3/5/2020,3/12/2020,588.38,0,0,,Corporate Account,Pending
18492,14494,8/11/2025,8/18/2025,4120.08,649.17,4120.08,8/14/2025,Corporate Account,Paid
18493,12360,5/3/2025,5/10/2025,3773.27,0,0,,Credit Card,Pending
18494,10849,9/24/2020,10/1/2020,453.95,71.53,0,,Corporate Account,Pending
18495,10282,2/24/2023,3/3/2023,1749.4,0,1749.4,2/24/2023,Bank Transfer,Paid
18496,4511,11/20/2020,11/27/2020,1759.83,0,1759.83,11/20/2020,Credit Card,Paid
18497,1960,9/10/2025,9/17/2025,2766.82,0,2766.82,9/12/2025,Credit Card,Paid
18498,19411,6/6/2023,6/13/2023,1032.12,0,0,,Credit Card,Pending
18499,2899,2/6/2020,2/13/2020,601.99,28.29,601.99,2/7/2020,Corporate Account,Paid
18500,615,2/22/2024,2/29/2024,3315.7,0,3315.7,2/22/2024,Credit Card,Paid
18501,6920,11/6/2021,11/13/2021,1048.85,0,1048.85,11/7/2021,Bank Transfer,Paid
18502,16155,11/16/2022,11/23/2022,2248.59,0,2248.59,11/21/2022,Credit Card,Paid
18503,9898,6/25/2022,7/2/2022,3695.96,0,3695.96,6/29/2022,Corporate Account,Paid
18504,16876,2/28/2025,3/7/2025,2328.77,366.93,2328.77,3/1/2025,Bank Transfer,Paid
18505,12462,1/2/2024,1/9/2024,1326.21,0,0,,Credit Card,Pending
18506,11278,8/11/2023,8/18/2023,4294.97,0,4294.97,8/15/2023,Bank Transfer,Paid
18507,21783,7/15/2021,7/22/2021,3199.01,317.36,3199.01,7/16/2021,Cash,Paid
18508,9615,6/18/2025,6/25/2025,3934.92,0,3934.92,6/23/2025,Credit Card,Paid
18509,11570,4/9/2025,4/16/2025,973.92,0,0,,Bank Transfer,Pending
18510,12732,2/23/2021,3/2/2021,1966.01,0,1966.01,2/28/2021,Bank Transfer,Paid
18511,24397,4/24/2021,5/1/2021,1277.74,0,1277.74,4/25/2021,Corporate Account,Paid
18512,20756,10/10/2022,10/17/2022,6241.16,0,6241.16,10/12/2022,Credit Card,Paid
18513,10249,2/7/2020,2/14/2020,4827.6,0,4827.6,2/11/2020,Corporate Account,Paid
18514,24752,3/5/2020,3/12/2020,2894.44,136.02,2894.44,3/8/2020,Credit Card,Paid
18515,480,2/23/2023,3/2/2023,3018.53,299.46,0,,Bank Transfer,Overdue
18516,23230,4/6/2024,4/13/2024,1209.32,0,1209.32,4/10/2024,Bank Transfer,Paid
18517,11581,2/5/2025,2/12/2025,1569.92,73.77,1569.92,2/7/2025,Bank Transfer,Paid
18518,19329,8/19/2021,8/26/2021,4178.8,0,0,,Bank Transfer,Pending
18519,3788,9/17/2021,9/24/2021,1276.1,126.6,1276.1,9/20/2021,Cash,Paid
18520,4885,12/4/2021,12/11/2021,873.32,0,873.32,12/9/2021,Cash,Paid
18521,23340,4/18/2021,4/25/2021,900.24,0,900.24,4/22/2021,Cash,Paid
18522,21552,1/17/2023,1/24/2023,6071.75,285.33,6071.75,1/20/2023,Credit Card,Paid
18523,20995,7/18/2023,7/25/2023,811.19,38.12,811.19,7/21/2023,Corporate Account,Paid
18524,24480,6/6/2021,6/13/2021,986.45,0,986.45,6/7/2021,Bank Transfer,Paid
18525,3265,6/21/2024,6/28/2024,2947.7,0,2947.7,6/26/2024,Credit Card,Paid
18526,3701,4/21/2023,4/28/2023,2673.03,0,0,,Credit Card,Overdue
18527,11727,8/23/2024,8/30/2024,2084.39,206.78,2084.39,8/26/2024,Bank Transfer,Paid
18528,9470,2/15/2023,2/22/2023,1775.66,0,1775.66,2/17/2023,Bank Transfer,Paid
18529,12978,5/17/2023,5/24/2023,2528.56,0,2528.56,5/21/2023,Bank Transfer,Paid
18530,8167,4/19/2020,4/26/2020,1364.74,0,1364.74,4/22/2020,Credit Card,Paid
18531,21231,2/3/2022,2/10/2022,1563.45,73.47,0,,Bank Transfer,Pending
18532,170,10/20/2025,10/27/2025,2011.29,0,2011.29,10/20/2025,Bank Transfer,Paid
18533,1367,5/13/2022,5/20/2022,2017.75,0,2017.75,5/16/2022,Credit Card,Paid
18534,20496,10/5/2023,10/12/2023,935.31,0,0,,Corporate Account,Overdue
18535,19106,1/21/2023,1/28/2023,3066.46,0,3066.46,1/22/2023,Credit Card,Paid
18536,21869,8/12/2023,8/19/2023,2137.64,212.07,2137.64,8/14/2023,Credit Card,Paid
18537,7789,6/19/2022,6/26/2022,1252.46,0,1252.46,6/20/2022,Cash,Paid
18538,1200,2/8/2024,2/15/2024,2338.6,0,0,,Credit Card,Pending
18539,2112,10/27/2024,11/3/2024,4414.84,0,4414.84,11/1/2024,Credit Card,Paid
18540,22308,12/21/2024,12/28/2024,664.92,0,664.92,12/23/2024,Credit Card,Paid
18541,15220,2/26/2020,3/4/2020,4055.91,639.06,4055.91,3/1/2020,Bank Transfer,Paid
18542,22592,1/12/2024,1/19/2024,2867.13,0,2867.13,1/15/2024,Cash,Paid
18543,8475,9/13/2022,9/20/2022,5803.83,0,5803.83,9/17/2022,Bank Transfer,Paid
18544,11413,6/24/2020,7/1/2020,1457.21,144.56,1457.21,6/28/2020,Credit Card,Paid
18545,22201,10/24/2020,10/31/2020,5167.79,0,5167.79,10/25/2020,Credit Card,Paid
18546,10767,11/20/2020,11/27/2020,5960.93,0,5960.93,11/20/2020,Credit Card,Paid
18547,15233,8/17/2020,8/24/2020,283.45,0,283.45,8/19/2020,Cash,Paid
18548,3883,8/13/2023,8/20/2023,2108.46,99.08,2108.46,8/14/2023,Cash,Paid
18549,11470,5/24/2020,5/31/2020,2543.65,0,2543.65,5/28/2020,Bank Transfer,Paid
18550,4261,5/8/2022,5/15/2022,1713.27,0,1713.27,5/13/2022,Credit Card,Paid
18551,24305,4/4/2020,4/11/2020,4540.46,213.37,4540.46,4/9/2020,Credit Card,Paid
18552,19018,4/26/2023,5/3/2023,2697.02,0,2697.02,4/27/2023,Credit Card,Paid
18553,24920,12/6/2023,12/13/2023,2566.58,254.62,2566.58,12/11/2023,Bank Transfer,Paid
18554,497,1/2/2023,1/9/2023,1187.43,0,1187.43,1/2/2023,Corporate Account,Paid
18555,24915,8/18/2024,8/25/2024,1086.28,0,1086.28,8/18/2024,Credit Card,Paid
18556,21442,2/4/2025,2/11/2025,737.88,0,737.88,2/7/2025,Cash,Paid
18557,21850,11/11/2025,11/18/2025,483.49,47.97,0,,Credit Card,Pending
18558,14771,8/21/2021,8/28/2021,2767.75,0,2767.75,8/26/2021,Bank Transfer,Paid
18559,7825,11/3/2025,11/10/2025,1452.4,0,1452.4,11/7/2025,Bank Transfer,Paid
18560,12727,4/6/2022,4/13/2022,3431.57,340.43,3431.57,4/7/2022,Bank Transfer,Paid
18561,2045,5/28/2020,6/4/2020,1498.53,236.11,1498.53,6/1/2020,Corporate Account,Paid
18562,15125,7/2/2023,7/9/2023,2964.84,139.33,0,,Bank Transfer,Pending
18563,12467,5/13/2023,5/20/2023,961.35,45.18,961.35,5/18/2023,Credit Card,Paid
18564,1092,6/13/2024,6/20/2024,426.6,0,426.6,6/16/2024,Cash,Paid
18565,1875,8/7/2021,8/14/2021,1018.25,0,1018.25,8/12/2021,Bank Transfer,Paid
18566,17459,11/10/2022,11/17/2022,1767.66,83.07,0,,Credit Card,Overdue
18567,13897,4/19/2024,4/26/2024,1660.61,0,1660.61,4/21/2024,Corporate Account,Paid
18568,20421,5/21/2023,5/28/2023,633.95,0,633.95,5/21/2023,Bank Transfer,Paid
18569,12635,12/14/2025,12/21/2025,476.04,0,476.04,12/19/2025,Cash,Paid
18570,4819,3/8/2021,3/15/2021,1078.76,107.02,1078.76,3/12/2021,Credit Card,Paid
18571,24339,1/1/2023,1/8/2023,1061.48,0,1061.48,1/2/2023,Cash,Paid
18572,8005,6/12/2023,6/19/2023,6021.53,0,6021.53,6/15/2023,Credit Card,Paid
18573,23421,6/15/2025,6/22/2025,1813.3,0,1813.3,6/20/2025,Bank Transfer,Paid
18574,20375,10/7/2024,10/14/2024,2615.58,122.91,2615.58,10/11/2024,Bank Transfer,Paid
18575,20660,12/7/2025,12/14/2025,3606.87,0,3606.87,12/8/2025,Credit Card,Paid
18576,18767,4/17/2021,4/24/2021,2135.22,211.83,2135.22,4/22/2021,Credit Card,Paid
18577,8084,4/5/2025,4/12/2025,5889.5,276.76,5889.5,4/5/2025,Cash,Paid
18578,15445,5/16/2025,5/23/2025,1239.94,0,1239.94,5/18/2025,Corporate Account,Paid
18579,16453,11/11/2023,11/18/2023,868.99,40.84,868.99,11/16/2023,Credit Card,Paid
18580,19652,10/18/2023,10/25/2023,2950.26,0,2950.26,10/22/2023,Credit Card,Paid
18581,23797,5/8/2021,5/15/2021,1194.24,118.48,1194.24,5/11/2021,Corporate Account,Paid
18582,3439,12/4/2021,12/11/2021,5747.83,0,5747.83,12/8/2021,Cash,Paid
18583,3057,6/19/2025,6/26/2025,2377.63,0,0,,Credit Card,Overdue
18584,8217,1/20/2022,1/27/2022,5380.17,0,5380.17,1/21/2022,Credit Card,Paid
18585,5973,6/12/2025,6/19/2025,1867.45,0,1867.45,6/13/2025,Bank Transfer,Paid
18586,22813,1/25/2022,2/1/2022,5322.75,0,5322.75,1/28/2022,Credit Card,Paid
18587,24494,11/24/2023,12/1/2023,1537.29,0,1537.29,11/28/2023,Corporate Account,Paid
18588,12399,6/11/2021,6/18/2021,1464.91,0,1464.91,6/16/2021,Corporate Account,Paid
18589,2815,10/8/2023,10/15/2023,1146.57,113.75,1146.57,10/10/2023,Credit Card,Paid
18590,11008,9/16/2023,9/23/2023,1558.54,0,1558.54,9/16/2023,Credit Card,Paid
18591,14574,11/12/2020,11/19/2020,1483.06,0,1483.06,11/13/2020,Bank Transfer,Paid
18592,10619,6/10/2020,6/17/2020,1627.59,0,1627.59,6/15/2020,Credit Card,Paid
18593,6350,4/20/2022,4/27/2022,4022,0,4022,4/23/2022,Credit Card,Paid
18594,5094,5/23/2022,5/30/2022,2193.42,0,2193.42,5/27/2022,Corporate Account,Paid
18595,18973,5/13/2023,5/20/2023,2648.32,0,2648.32,5/18/2023,Bank Transfer,Paid
18596,18720,3/19/2021,3/26/2021,587.56,58.29,0,,Bank Transfer,Overdue
18597,17842,2/14/2022,2/21/2022,1908.06,300.64,1908.06,2/17/2022,Cash,Paid
18598,22501,6/10/2023,6/17/2023,3122.51,0,3122.51,6/13/2023,Credit Card,Paid
18599,12342,6/20/2024,6/27/2024,2440.97,242.16,2440.97,6/25/2024,Cash,Paid
18600,5003,5/10/2022,5/17/2022,813.29,128.14,0,,Credit Card,Pending
18601,14503,10/11/2024,10/18/2024,1016.95,0,1016.95,10/14/2024,Credit Card,Paid
18602,23456,6/9/2023,6/16/2023,667.67,31.38,667.67,6/14/2023,Credit Card,Paid
18603,7190,11/7/2021,11/14/2021,1089.66,171.69,1089.66,11/11/2021,Cash,Paid
18604,17286,4/5/2024,4/12/2024,666.68,0,666.68,4/8/2024,Cash,Paid
