ShiftID,EmployeeID,ShiftDate,StartTime,EndTime,DepartmentID,ShiftType,HoursWorked,OvertimeHours,Status
6894,77,5/7/2020,10:00:00 PM,6:00:00 AM,5,Night,11,3,Completed
6895,6,5/7/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
6896,30,5/7/2020,6:00:00 AM,2:00:00 PM,6,Morning,10,2,Missed
6897,70,5/7/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
6898,38,5/7/2020,2:00:00 PM,10:00:00 PM,6,Evening,11,3,Missed
6899,78,5/7/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
6900,38,5/7/2020,10:00:00 PM,6:00:00 AM,6,Night,7,0,Missed
6901,55,5/7/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Missed
6902,71,5/7/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
6903,95,5/7/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
6904,56,5/7/2020,6:00:00 AM,2:00:00 PM,8,Morning,9,1,Completed
6905,16,5/7/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
6906,32,5/7/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
6907,80,5/7/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
6908,8,5/7/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
6909,72,5/7/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Scheduled
6910,16,5/7/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
6911,96,5/7/2020,10:00:00 PM,6:00:00 AM,8,Night,6,0,Completed
6912,72,5/7/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
6913,81,5/8/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
6914,9,5/8/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
6915,97,5/8/2020,2:00:00 PM,10:00:00 PM,1,Evening,7,0,Missed
6916,49,5/8/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
6917,49,5/8/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
6918,81,5/8/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
6919,42,5/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Missed
6920,82,5/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
6921,66,5/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
6922,50,5/8/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
6923,66,5/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6924,2,5/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6925,58,5/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6926,50,5/8/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6927,66,5/8/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
6928,34,5/8/2020,10:00:00 PM,6:00:00 AM,2,Night,9,1,Missed
6929,2,5/8/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Scheduled
6930,74,5/8/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
6931,75,5/8/2020,6:00:00 AM,2:00:00 PM,3,Morning,12,4,Completed
6932,67,5/8/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Scheduled
6933,3,5/8/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
6934,43,5/8/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
6935,75,5/8/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
6936,51,5/8/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
6937,35,5/8/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
6938,43,5/8/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
6939,99,5/8/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
6940,84,5/8/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
6941,60,5/8/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
6942,52,5/8/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
6943,85,5/8/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
6944,53,5/8/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
6945,93,5/8/2020,2:00:00 PM,10:00:00 PM,5,Evening,7,0,Completed
6946,45,5/8/2020,2:00:00 PM,10:00:00 PM,5,Evening,9,1,Completed
6947,29,5/8/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
6948,85,5/8/2020,10:00:00 PM,6:00:00 AM,5,Night,11,3,Missed
6949,22,5/8/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Scheduled
6950,94,5/8/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
6951,30,5/8/2020,2:00:00 PM,10:00:00 PM,6,Evening,11,3,Scheduled
6952,54,5/8/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
6953,54,5/8/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
6954,14,5/8/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
6955,23,5/8/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
6956,95,5/8/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Missed
6957,79,5/8/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Missed
6958,88,5/8/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
6959,8,5/8/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
6960,32,5/8/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
6961,40,5/8/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
6962,8,5/8/2020,2:00:00 PM,10:00:00 PM,8,Evening,5,0,Missed
6963,80,5/8/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Scheduled
6964,40,5/8/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
6965,32,5/8/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
6966,16,5/8/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
6967,65,5/9/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
6968,41,5/9/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
6969,9,5/9/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Missed
6970,41,5/9/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
6971,9,5/9/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
6972,1,5/9/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
6973,66,5/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
6974,90,5/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,5,0,Completed
6975,98,5/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
6976,34,5/9/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
6977,2,5/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,12,4,Completed
6978,10,5/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6979,66,5/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6980,82,5/9/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
6981,10,5/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
6982,26,5/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
6983,98,5/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
6984,74,5/9/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
6985,99,5/9/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
6986,91,5/9/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
6987,67,5/9/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
6988,91,5/9/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
6989,59,5/9/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
6990,19,5/9/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
6991,11,5/9/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
6992,19,5/9/2020,10:00:00 PM,6:00:00 AM,3,Night,9,1,Completed
6993,27,5/9/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
6994,28,5/9/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
6995,92,5/9/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
6996,92,5/9/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Completed
6997,53,5/9/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
6998,13,5/9/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Missed
6999,5,5/9/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
7000,53,5/9/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
7001,69,5/9/2020,10:00:00 PM,6:00:00 AM,5,Night,9,1,Completed
7002,37,5/9/2020,10:00:00 PM,6:00:00 AM,5,Night,12,4,Completed
7003,46,5/9/2020,6:00:00 AM,2:00:00 PM,6,Morning,5,0,Completed
7004,62,5/9/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Missed
7005,86,5/9/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
7006,62,5/9/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
7007,30,5/9/2020,10:00:00 PM,6:00:00 AM,6,Night,5,0,Missed
7008,54,5/9/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
7009,79,5/9/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
7010,79,5/9/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
7011,95,5/9/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Missed
7012,96,5/9/2020,6:00:00 AM,2:00:00 PM,8,Morning,9,1,Completed
7013,32,5/9/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
7014,72,5/9/2020,6:00:00 AM,2:00:00 PM,8,Morning,6,0,Completed
7015,24,5/9/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
7016,56,5/9/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
7017,40,5/9/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
7018,88,5/9/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7019,48,5/9/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7020,8,5/9/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Scheduled
7021,1,5/10/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
7022,41,5/10/2020,6:00:00 AM,2:00:00 PM,1,Morning,10,2,Completed
7023,17,5/10/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
7024,25,5/10/2020,2:00:00 PM,10:00:00 PM,1,Evening,6,0,Missed
7025,89,5/10/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
7026,33,5/10/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
7027,18,5/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7028,82,5/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,12,4,Completed
7029,34,5/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Missed
7030,74,5/10/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Scheduled
7031,10,5/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,6,0,Completed
7032,18,5/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7033,90,5/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7034,2,5/10/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7035,82,5/10/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7036,90,5/10/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7037,10,5/10/2020,10:00:00 PM,6:00:00 AM,2,Night,5,0,Completed
7038,26,5/10/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Scheduled
7039,67,5/10/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7040,43,5/10/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7041,91,5/10/2020,6:00:00 AM,2:00:00 PM,3,Morning,10,2,Scheduled
7042,35,5/10/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7043,99,5/10/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7044,83,5/10/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7045,35,5/10/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Scheduled
7046,11,5/10/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7047,75,5/10/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7048,20,5/10/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
7049,92,5/10/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
7050,4,5/10/2020,10:00:00 PM,6:00:00 AM,4,Night,10,2,Completed
7051,93,5/10/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
7052,21,5/10/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
7053,93,5/10/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
7054,69,5/10/2020,2:00:00 PM,10:00:00 PM,5,Evening,10,2,Completed
7055,21,5/10/2020,10:00:00 PM,6:00:00 AM,5,Night,11,3,Scheduled
7056,93,5/10/2020,10:00:00 PM,6:00:00 AM,5,Night,8,1,Completed
7057,78,5/10/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
7058,46,5/10/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
7059,86,5/10/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
7060,22,5/10/2020,2:00:00 PM,10:00:00 PM,6,Evening,11,3,Missed
7061,86,5/10/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
7062,46,5/10/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
7063,79,5/10/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
7064,15,5/10/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
7065,79,5/10/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Scheduled
7066,16,5/10/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
7067,96,5/10/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Missed
7068,48,5/10/2020,6:00:00 AM,2:00:00 PM,8,Morning,11,3,Missed
7069,40,5/10/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
7070,88,5/10/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
7071,72,5/10/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
7072,32,5/10/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7073,88,5/10/2020,10:00:00 PM,6:00:00 AM,8,Night,10,2,Completed
7074,24,5/10/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7075,89,5/11/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
7076,81,5/11/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Missed
7077,49,5/11/2020,2:00:00 PM,10:00:00 PM,1,Evening,7,0,Completed
7078,57,5/11/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
7079,33,5/11/2020,10:00:00 PM,6:00:00 AM,1,Night,7,2,Completed
7080,89,5/11/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
7081,18,5/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,5,0,Completed
7082,34,5/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7083,82,5/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7084,74,5/11/2020,6:00:00 AM,2:00:00 PM,2,Morning,10,2,Scheduled
7085,90,5/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7086,82,5/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,12,4,Completed
7087,18,5/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7088,98,5/11/2020,2:00:00 PM,10:00:00 PM,2,Evening,6,0,Completed
7089,90,5/11/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7090,82,5/11/2020,10:00:00 PM,6:00:00 AM,2,Night,7,0,Completed
7091,18,5/11/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7092,98,5/11/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7093,59,5/11/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7094,3,5/11/2020,6:00:00 AM,2:00:00 PM,3,Morning,6,0,Completed
7095,43,5/11/2020,6:00:00 AM,2:00:00 PM,3,Morning,12,4,Completed
7096,27,5/11/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7097,99,5/11/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7098,35,5/11/2020,2:00:00 PM,10:00:00 PM,3,Evening,12,4,Completed
7099,27,5/11/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7100,11,5/11/2020,10:00:00 PM,6:00:00 AM,3,Night,11,3,Completed
7101,3,5/11/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7102,4,5/11/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
7103,68,5/11/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
7104,44,5/11/2020,10:00:00 PM,6:00:00 AM,4,Night,12,4,Completed
7105,77,5/11/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Missed
7106,45,5/11/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
7107,37,5/11/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
7108,77,5/11/2020,2:00:00 PM,10:00:00 PM,5,Evening,11,3,Completed
7109,77,5/11/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Completed
7110,13,5/11/2020,10:00:00 PM,6:00:00 AM,5,Night,12,4,Completed
7111,38,5/11/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
7112,78,5/11/2020,6:00:00 AM,2:00:00 PM,6,Morning,8,0,Completed
7113,78,5/11/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Missed
7114,46,5/11/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Missed
7115,78,5/11/2020,10:00:00 PM,6:00:00 AM,6,Night,6,0,Completed
7116,54,5/11/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
7117,39,5/11/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Completed
7118,95,5/11/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
7119,71,5/11/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Missed
7120,8,5/11/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
7121,48,5/11/2020,6:00:00 AM,2:00:00 PM,8,Morning,11,3,Completed
7122,80,5/11/2020,6:00:00 AM,2:00:00 PM,8,Morning,9,1,Missed
7123,48,5/11/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
7124,96,5/11/2020,2:00:00 PM,10:00:00 PM,8,Evening,11,3,Scheduled
7125,56,5/11/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
7126,16,5/11/2020,10:00:00 PM,6:00:00 AM,8,Night,5,0,Missed
7127,48,5/11/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7128,56,5/11/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7129,49,5/12/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
7130,89,5/12/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
7131,89,5/12/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
7132,81,5/12/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Completed
7133,9,5/12/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Missed
7134,81,5/12/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
7135,98,5/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7136,42,5/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7137,58,5/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,9,1,Scheduled
7138,50,5/12/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7139,18,5/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7140,34,5/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7141,74,5/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7142,50,5/12/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7143,34,5/12/2020,10:00:00 PM,6:00:00 AM,2,Night,10,2,Completed
7144,58,5/12/2020,10:00:00 PM,6:00:00 AM,2,Night,7,0,Missed
7145,90,5/12/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7146,98,5/12/2020,10:00:00 PM,6:00:00 AM,2,Night,7,0,Completed
7147,43,5/12/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7148,3,5/12/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7149,27,5/12/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7150,91,5/12/2020,2:00:00 PM,10:00:00 PM,3,Evening,5,0,Completed
7151,67,5/12/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7152,83,5/12/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7153,67,5/12/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7154,83,5/12/2020,10:00:00 PM,6:00:00 AM,3,Night,6,0,Missed
7155,43,5/12/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7156,68,5/12/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
7157,12,5/12/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
7158,60,5/12/2020,10:00:00 PM,6:00:00 AM,4,Night,8,0,Missed
7159,53,5/12/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
7160,93,5/12/2020,6:00:00 AM,2:00:00 PM,5,Morning,8,0,Completed
7161,61,5/12/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
7162,21,5/12/2020,2:00:00 PM,10:00:00 PM,5,Evening,8,0,Completed
7163,61,5/12/2020,10:00:00 PM,6:00:00 AM,5,Night,11,3,Completed
7164,53,5/12/2020,10:00:00 PM,6:00:00 AM,5,Night,8,0,Missed
7165,62,5/12/2020,6:00:00 AM,2:00:00 PM,6,Morning,10,3,Completed
7166,86,5/12/2020,6:00:00 AM,2:00:00 PM,6,Morning,10,2,Completed
7167,78,5/12/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Completed
7168,38,5/12/2020,2:00:00 PM,10:00:00 PM,6,Evening,8,0,Missed
7169,62,5/12/2020,10:00:00 PM,6:00:00 AM,6,Night,8,0,Completed
7170,54,5/12/2020,10:00:00 PM,6:00:00 AM,6,Night,6,1,Missed
7171,47,5/12/2020,6:00:00 AM,2:00:00 PM,7,Morning,8,0,Scheduled
7172,71,5/12/2020,2:00:00 PM,10:00:00 PM,7,Evening,8,0,Completed
7173,63,5/12/2020,10:00:00 PM,6:00:00 AM,7,Night,8,0,Completed
7174,16,5/12/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
7175,48,5/12/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Missed
7176,56,5/12/2020,6:00:00 AM,2:00:00 PM,8,Morning,8,0,Completed
7177,80,5/12/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
7178,72,5/12/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Missed
7179,32,5/12/2020,2:00:00 PM,10:00:00 PM,8,Evening,8,0,Completed
7180,80,5/12/2020,10:00:00 PM,6:00:00 AM,8,Night,7,2,Scheduled
7181,16,5/12/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7182,88,5/12/2020,10:00:00 PM,6:00:00 AM,8,Night,8,0,Completed
7183,33,5/13/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
7184,1,5/13/2020,6:00:00 AM,2:00:00 PM,1,Morning,8,0,Completed
7185,81,5/13/2020,2:00:00 PM,10:00:00 PM,1,Evening,7,0,Completed
7186,9,5/13/2020,2:00:00 PM,10:00:00 PM,1,Evening,8,0,Missed
7187,9,5/13/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Missed
7188,81,5/13/2020,10:00:00 PM,6:00:00 AM,1,Night,8,0,Completed
7189,66,5/13/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7190,2,5/13/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7191,42,5/13/2020,6:00:00 AM,2:00:00 PM,2,Morning,8,0,Completed
7192,58,5/13/2020,6:00:00 AM,2:00:00 PM,2,Morning,11,3,Completed
7193,58,5/13/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7194,10,5/13/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7195,26,5/13/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7196,66,5/13/2020,2:00:00 PM,10:00:00 PM,2,Evening,8,0,Completed
7197,98,5/13/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Scheduled
7198,74,5/13/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7199,2,5/13/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7200,42,5/13/2020,10:00:00 PM,6:00:00 AM,2,Night,8,0,Completed
7201,83,5/13/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7202,67,5/13/2020,6:00:00 AM,2:00:00 PM,3,Morning,8,0,Completed
7203,19,5/13/2020,6:00:00 AM,2:00:00 PM,3,Morning,9,1,Scheduled
7204,75,5/13/2020,2:00:00 PM,10:00:00 PM,3,Evening,6,0,Completed
7205,99,5/13/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Missed
7206,51,5/13/2020,2:00:00 PM,10:00:00 PM,3,Evening,8,0,Completed
7207,51,5/13/2020,10:00:00 PM,6:00:00 AM,3,Night,5,0,Completed
7208,75,5/13/2020,10:00:00 PM,6:00:00 AM,3,Night,9,1,Completed
7209,83,5/13/2020,10:00:00 PM,6:00:00 AM,3,Night,8,0,Completed
7210,52,5/13/2020,6:00:00 AM,2:00:00 PM,4,Morning,8,0,Completed
7211,52,5/13/2020,2:00:00 PM,10:00:00 PM,4,Evening,8,0,Completed
